-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
-inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
1.339068222045898438e+01,7.067852020263671875e+01,1.940975952148437500e+01
1.339401912689208984e+01,7.002746582031250000e+01,1.923736000061035156e+01
1.339631080627441406e+01,6.938276672363281250e+01,1.906664848327636719e+01
1.339981365203857422e+01,6.875582122802734375e+01,1.890076255798339844e+01
1.340359401702880859e+01,6.814141845703125000e+01,1.873826599121093750e+01
1.340544605255126953e+01,6.752808380126953125e+01,1.857601356506347656e+01
1.340955162048339844e+01,6.693669891357421875e+01,1.841974449157714844e+01
1.341213607788085938e+01,6.634798431396484375e+01,1.826415634155273438e+01
1.341434860229492188e+01,6.576751708984375000e+01,1.811078643798828125e+01
1.330477333068847656e+01,6.465367889404296875e+01,1.781043052673339844e+01
1.330742740631103516e+01,6.409954833984375000e+01,1.766415405273437500e+01
1.331241321563720703e+01,6.356577682495117188e+01,1.752343940734863281e+01
1.331579589843750000e+01,6.303322601318359375e+01,1.738301086425781250e+01
1.331911659240722656e+01,6.250910949707031250e+01,1.724485969543457031e+01
1.332413578033447266e+01,6.200139999389648438e+01,1.711118507385253906e+01
1.332859230041503906e+01,6.149925613403320312e+01,1.697899818420410156e+01
1.333336734771728516e+01,6.100658416748046875e+01,1.684938049316406250e+01
1.333785915374755859e+01,6.052041625976562500e+01,1.672151184082031250e+01
1.334087944030761719e+01,6.003525543212890625e+01,1.659387397766113281e+01
1.334591293334960938e+01,5.956663131713867188e+01,1.647075843811035156e+01
1.334891510009765625e+01,5.909624481201171875e+01,1.634711074829101562e+01
1.335442638397216797e+01,5.864408111572265625e+01,1.622845840454101562e+01
1.335909366607666016e+01,5.819510269165039062e+01,1.611064338684082031e+01
1.336373043060302734e+01,5.775275039672851562e+01,1.599461841583251953e+01
1.336689376831054688e+01,5.731069183349609375e+01,1.587862968444824219e+01
1.337184810638427734e+01,5.688280868530273438e+01,1.576652336120605469e+01
1.337540721893310547e+01,5.645532989501953125e+01,1.565448379516601562e+01
1.337990760803222656e+01,5.603803253173828125e+01,1.554522609710693359e+01
1.338453769683837891e+01,5.562731933593750000e+01,1.543774986267089844e+01
1.329260730743408203e+01,5.482425308227539062e+01,1.522130012512207031e+01
1.329805278778076172e+01,5.443156433105468750e+01,1.511869621276855469e+01
1.330170345306396484e+01,5.403713607788085938e+01,1.501556968688964844e+01
1.330627346038818359e+01,5.365195846557617188e+01,1.491497135162353516e+01
1.331331443786621094e+01,5.328203964233398438e+01,1.481857395172119141e+01
1.331873321533203125e+01,5.291078186035156250e+01,1.472176551818847656e+01
1.332384204864501953e+01,5.254340362548828125e+01,1.462599658966064453e+01
1.332942962646484375e+01,5.218289947509765625e+01,1.453210258483886719e+01
1.333373928070068359e+01,5.182230758666992188e+01,1.443814468383789062e+01
1.333897304534912109e+01,5.147013092041015625e+01,1.434648990631103516e+01
1.334295558929443359e+01,5.111784744262695312e+01,1.425476837158203125e+01
1.334918498992919922e+01,5.077878189086914062e+01,1.416669368743896484e+01
1.335489463806152344e+01,5.044220733642578125e+01,1.407927608489990234e+01
1.336081695556640625e+01,5.011081695556640625e+01,1.399326801300048828e+01
1.336573505401611328e+01,4.977997970581054688e+01,1.390737819671630859e+01
1.328598594665527344e+01,4.914023971557617188e+01,1.373510932922363281e+01
1.329023170471191406e+01,4.881752014160156250e+01,1.365137004852294922e+01
1.329679679870605469e+01,4.850735855102539062e+01,1.357110786437988281e+01
1.330310821533203125e+01,4.820018005371093750e+01,1.349164390563964844e+01
1.330785083770751953e+01,4.789119720458984375e+01,1.341163921356201172e+01
1.331413555145263672e+01,4.759156417846679688e+01,1.333421897888183594e+01
1.331978702545166016e+01,4.729338073730468750e+01,1.325716876983642578e+01
1.332584571838378906e+01,4.700028991699218750e+01,1.318151092529296875e+01
1.333135509490966797e+01,4.670883560180664062e+01,1.310627841949462891e+01
1.333866691589355469e+01,4.642718124389648438e+01,1.303376197814941406e+01
1.334265899658203125e+01,4.613742446899414062e+01,1.295893669128417969e+01
1.335136508941650391e+01,4.586732864379882812e+01,1.288960075378417969e+01
1.335607242584228516e+01,4.558677291870117188e+01,1.281729125976562500e+01
1.328158664703369141e+01,4.504096221923828125e+01,1.267033004760742188e+01
1.328955650329589844e+01,4.477967071533203125e+01,1.260333538055419922e+01
1.329437732696533203e+01,4.451086807250976562e+01,1.253419208526611328e+01
1.330298042297363281e+01,4.425775146484375000e+01,1.246943664550781250e+01
1.330791473388671875e+01,4.399540328979492188e+01,1.240204811096191406e+01
1.331513404846191406e+01,4.374355697631835938e+01,1.233758831024169922e+01
1.332271194458007812e+01,4.349572372436523438e+01,1.227423000335693359e+01
1.333012580871582031e+01,4.325014495849609375e+01,1.221147727966308594e+01
1.333470249176025391e+01,4.299815750122070312e+01,1.214688396453857422e+01
1.334242057800292969e+01,4.275904083251953125e+01,1.208589649200439453e+01
1.334849834442138672e+01,4.251733779907226562e+01,1.202414703369140625e+01
1.328196811676025391e+01,4.204841613769531250e+01,1.189807319641113281e+01
1.328869819641113281e+01,4.181541061401367188e+01,1.183868789672851562e+01
1.329632663726806641e+01,4.158774185180664062e+01,1.178078460693359375e+01
1.330140972137451172e+01,4.135459899902343750e+01,1.172130203247070312e+01
1.330948162078857422e+01,4.113319778442382812e+01,1.166511631011962891e+01
1.331615066528320312e+01,4.090983200073242188e+01,1.160834693908691406e+01
1.332425975799560547e+01,4.069322586059570312e+01,1.155346775054931641e+01
1.332959651947021484e+01,4.047047042846679688e+01,1.149681282043457031e+01
1.333642673492431641e+01,4.025455474853515625e+01,1.144207286834716797e+01
1.327406692504882812e+01,3.983325195312500000e+01,1.132888984680175781e+01
1.328269195556640625e+01,3.962833786010742188e+01,1.127718830108642578e+01
1.329004573822021484e+01,3.942174530029296875e+01,1.122498321533203125e+01
1.329805755615234375e+01,3.921919631958007812e+01,1.117390251159667969e+01
1.330580997467041016e+01,3.901792907714843750e+01,1.112316226959228516e+01
1.331013488769531250e+01,3.880869674682617188e+01,1.107012176513671875e+01
1.331857776641845703e+01,3.861351013183593750e+01,1.102106094360351562e+01
1.332789325714111328e+01,3.842277145385742188e+01,1.097324466705322266e+01
1.333465480804443359e+01,3.822658920288085938e+01,1.092384815216064453e+01
1.327619075775146484e+01,3.784640121459960938e+01,1.082181072235107422e+01
1.328267478942871094e+01,3.765430068969726562e+01,1.077349472045898438e+01
1.329310703277587891e+01,3.747519683837890625e+01,1.072887420654296875e+01
1.330116939544677734e+01,3.729116821289062500e+01,1.068282032012939453e+01
1.330855464935302734e+01,3.710701751708984375e+01,1.063670539855957031e+01
1.331674957275390625e+01,3.692686843872070312e+01,1.059171485900878906e+01
1.332457637786865234e+01,3.674741363525390625e+01,1.054689788818359375e+01
1.333034801483154297e+01,3.656401443481445312e+01,1.050092315673828125e+01
1.327545547485351562e+01,3.621684265136718750e+01,1.040785789489746094e+01
1.328398799896240234e+01,3.604525375366210938e+01,1.036519718170166016e+01
1.329537010192871094e+01,3.588294219970703125e+01,1.032518196105957031e+01
1.329955482482910156e+01,3.570279312133789062e+01,1.028001022338867188e+01
1.330822753906250000e+01,3.553629684448242188e+01,1.023874378204345703e+01
1.331857204437255859e+01,3.537575149536132812e+01,1.019917201995849609e+01
1.332512569427490234e+01,3.520664215087890625e+01,1.015710639953613281e+01
1.327217578887939453e+01,3.488266754150390625e+01,1.007030963897705078e+01
1.327963542938232422e+01,3.471977996826171875e+01,1.002996349334716797e+01
1.328948402404785156e+01,3.456455993652343750e+01,9.991809844970703125e+00
1.329809379577636719e+01,3.440750503540039062e+01,9.953104972839355469e+00
1.330537796020507812e+01,3.424841690063476562e+01,9.913789749145507812e+00
1.331664848327636719e+01,3.410094070434570312e+01,9.877814292907714844e+00
1.332592201232910156e+01,3.394964599609375000e+01,9.840714454650878906e+00
1.326962184906005859e+01,3.363345718383789062e+01,9.755763053894042969e+00
1.328356838226318359e+01,3.349739074707031250e+01,9.723007202148437500e+00
1.329139137268066406e+01,3.334710311889648438e+01,9.686104774475097656e+00
1.330048179626464844e+01,3.320126342773437500e+01,9.650474548339843750e+00
